uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
1618410357,吃不饱仨战士,https://space.bilibili.com/1618410357,3496.6,8142.0,1333720,0.61%,美食,美食侦探
293291759,不是女王七,https://space.bilibili.com/293291759,2006.4,8052.0,12576,64.03%,舞蹈,舞蹈综合
388394328,扑克经济学,https://space.bilibili.com/388394328,3447.4,8025.0,282840,2.84%,知识,人文历史
1153880468,不正式的问答,https://space.bilibili.com/1153880468,1824.9,7967.0,11591,68.73%,生活,日常
431838348,小鹿鹿子L,https://space.bilibili.com/431838348,1583,7925.0,10694,74.11%,美食,美食制作
258439311,三脚猫i-D,https://space.bilibili.com/258439311,1509.3,7920.0,10442,75.85%,舞蹈,中国舞
11720519,东南倾丶,https://space.bilibili.com/11720519,2532.2,7910.0,17680,44.74%,游戏,电子竞技
1773346,莴苣某人,https://space.bilibili.com/1773346,3506.7,7867.0,4119956,0.19%,游戏,手机游戏
1796367324,大宁DIY,https://space.bilibili.com/1796367324,1573.5,7832.0,10553,74.22%,生活,手工
38968617,大福咕咕,https://space.bilibili.com/38968617,3480.1,7819.0,563515,1.39%,动画,
483162496,英语兔,https://space.bilibili.com/483162496,3533.4,7780.0,5410331,0.14%,知识,校园学习
510856133,吟游诗人基德,https://space.bilibili.com/510856133,3521.8,7726.0,2904570,0.27%,知识,科学科普
174902557,没啥用科技,https://space.bilibili.com/174902557,3523.4,7587.0,1856642,0.41%,科技,数码
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3639,7566.0,25264331,0.03%,知识,社科·法律·心理
2045047052,MaxFosh,https://space.bilibili.com/2045047052,3473.4,7396.0,494394,1.50%,生活,搞笑
35798565,螃蟹账号脱坑号分享,https://space.bilibili.com/35798565,3475.1,7324.0,539300,1.36%,游戏,网络游戏
383814461,一网一匠,https://space.bilibili.com/383814461,3469.6,7304.0,376580,1.94%,科技,软件应用
